0.000000000000000000e+00 1.607471981096999375e-02 9.103850758101655893e-01
2.750199389455735652e-05 1.206016353142418639e-02 9.102347024598725911e-01
5.500398778911471303e-05 9.129679388060973899e-03 9.103850758101655893e-01
8.250598168367206616e-05 9.533618978357054005e-03 9.102347024598725911e-01
1.100079755782294261e-04 9.534801817567292379e-03 9.097409556435237521e-01
1.375099694727867860e-04 1.057629174218134051e-02 9.087455383500683270e-01
1.650119633673441323e-04 1.069694134162555745e-02 9.099418794200446747e-01
1.925139572619015058e-04 1.328854205125575005e-02 9.104356262363935137e-01
2.200159511564588521e-04 1.301353193487554856e-02 9.118249674221327039e-01
2.475179450510162256e-04 1.420524243918974867e-02 9.124819229592934233e-01
2.750199389455735719e-04 1.471859465643279158e-02 9.127134798235833069e-01
3.025219328401309183e-04 1.616875552818386810e-02 9.124819229592935343e-01
3.300239267346882647e-04 1.488774066349674192e-02 9.120999927447106526e-01
3.575259206292456110e-04 1.592272497245448420e-02 9.112549488015480037e-01
3.850279145238030116e-04 1.455004006897395868e-02 9.112549488015481147e-01
4.125299084183603579e-04 1.361145715565056577e-02 9.120999927447106526e-01
4.400319023129177043e-04 1.469434645262292401e-02 9.126828467358142349e-01
4.675338962074750506e-04 1.227662310689763350e-02 9.129450366878730794e-01
4.950358901020324512e-04 1.035924074710277420e-02 9.142154793039066751e-01
5.225378839965897975e-04 9.158067529106672308e-03 9.138840995155517177e-01
5.500398778911471439e-04 1.035450939026182418e-02 9.132271439783911093e-01
5.775418717857044902e-04 6.457054192529520370e-03 9.118932649286407566e-01
6.050438656802618366e-04 8.893702965618609235e-03 9.111174108217739986e-01
6.325458595748191830e-04 8.463149493092188280e-03 9.093604024955831422e-01
6.600478534693765293e-04 7.788339723651739252e-03 9.090853771730053046e-01
6.875498473639338757e-04 5.862086069780097358e-03 9.086599785001344687e-01
7.150518412584912220e-04 7.318752557187482334e-03 9.079395865292568812e-01
7.425538351530486768e-04 6.366566992946358534e-03 9.073260994503841159e-01
7.700558290476060231e-04 8.570196441618674332e-03 9.069947196620292695e-01
7.975578229421633695e-04 1.091576659551948131e-02 9.055117781872902283e-01
8.250598168367207158e-04 1.231743105965082442e-02 9.065071954807457644e-01
8.525618107312780622e-04 1.235646475358866125e-02 9.067387523450357589e-01
8.800638046258354085e-04 1.170767744677343389e-02 9.061558983539318435e-01
9.075657985203927549e-04 1.055322637758171304e-02 9.043767539298217528e-01
9.350677924149501012e-04 1.179816464635659833e-02 9.045271272801146401e-01
9.625697863095074476e-04 1.044972794668593691e-02 9.038892297485381366e-01
9.900717802040649024e-04 9.239092015007936698e-03 9.027819958533166433e-01
1.017573774098622140e-03 7.605591065670057153e-03 9.021685087744437670e-01
1.045075767993179595e-03 6.501410662913424676e-03 9.020181354241508798e-01
1.072577761887736833e-03 3.144158132496550385e-03 9.012977434532734033e-01
1.100079755782294288e-03 2.649967910459355511e-03 9.018805974443770967e-01
1.127581749676851526e-03 2.633230735634496320e-03 9.019924140461429429e-01
1.155083743571408980e-03 3.307094233706755343e-03 9.015984901538591778e-01
1.182585737465966435e-03 4.259161514026855826e-03 9.006865257708307482e-01
1.210087731360523673e-03 4.909013376131295646e-03 9.013000128497034025e-01
1.237589725255081128e-03 6.041286210131066939e-03 9.007722023990725191e-01
1.265091719149638366e-03 7.379077356909591670e-03 8.999271584559098702e-01
1.292593713044195821e-03 8.404598952185435637e-03 8.989317411624543341e-01
1.320095706938753059e-03 8.420567281523639799e-03 8.979850795799657615e-01
1.347597700833310513e-03 8.714502825267639655e-03 8.967146369639324988e-01
1.375099694727867751e-03 8.845206557998874092e-03 8.962208901475837708e-01
1.402601688622425206e-03 9.043332125713643768e-03 8.958824283912888431e-01
1.430103682516982444e-03 9.605772170181537534e-03 8.956202384392299987e-01
1.457605676411539899e-03 1.076377175700397176e-02 8.948443843323634628e-01
1.485107670306097354e-03 1.190402875567284774e-02 8.948443843323634628e-01
1.512609664200654591e-03 1.271604787350083705e-02 8.955013398695240712e-01
1.540111658095212046e-03 1.304783427197243363e-02 8.955013398695240712e-01
1.567613651989769284e-03 1.347602206607838131e-02 8.942390816382246310e-01
1.595115645884326739e-03 1.385807913098506712e-02 8.937112711875937476e-01
1.622617639778883977e-03 1.399233138134701321e-02 8.929961664693949475e-01
1.650119633673441432e-03 1.399942841660843824e-02 8.920154298986895380e-01
1.677621627567998670e-03 1.362091986933246408e-02 8.919263227239345726e-01
1.705123621462556124e-03 1.251082527052464408e-02 8.920766960742274598e-01
1.732625615357113362e-03 1.055263495797659212e-02 8.916512974013566240e-01
1.760127609251670817e-03 7.911946421121548653e-03 8.912693671867738532e-01
1.787629603146228272e-03 5.654734356225477737e-03 8.904243232436113153e-01
1.815131597040785510e-03 4.376676589563944023e-03 8.900423930290283225e-01
1.842633590935342965e-03 3.683414528443791202e-03 8.885594515542892813e-01
1.870135584829900202e-03 4.180029570861972313e-03 8.878812677533653996e-01
1.897637578724457657e-03 5.183727782708937547e-03 8.869346061708768270e-01
1.925139572619014895e-03 5.956121786993972579e-03 8.856641635548434532e-01
1.952641566513572350e-03 6.098062492222463757e-03 8.855523469530774960e-01
1.980143560408129805e-03 6.377212545838494354e-03 8.852010498262635751e-01
2.007645554302686826e-03 6.690664936551411757e-03 8.845440942891029668e-01
2.035147548197244281e-03 7.777694170759601698e-03 8.844806578553860987e-01
2.062649542091801735e-03 9.887879321823162329e-03 8.844806578553860987e-01
2.090151535986359190e-03 1.257647284669282176e-02 8.843174491345741073e-01
2.117653529880916645e-03 1.537861893574527308e-02 8.839235252422903422e-01
2.145155523775473666e-03 1.704760506139027521e-02 8.837553541747474872e-01
2.172657517670031121e-03 1.780403073633710434e-02 8.834687537699846827e-01
2.200159511564588576e-03 1.704878790060051011e-02 8.834687537699846827e-01
2.227661505459146030e-03 1.565303763252035366e-02 8.838001335583395290e-01
2.255163499353703051e-03 1.337725499202355520e-02 8.839931336741023715e-01
2.282665493248260506e-03 1.179520754833100413e-02 8.840565701078193506e-01
2.310167487142817961e-03 1.065376771045189151e-02 8.841306716538763766e-01
2.337669481037375416e-03 1.007121939940996275e-02 8.840565701078193506e-01
2.365171474931932871e-03 9.520016327439324855e-03 8.837181083515246449e-01
2.392673468826489892e-03 9.259791701187090884e-03 8.834914631969957854e-01
2.420175462721047346e-03 8.616327170817932729e-03 8.830975393047117983e-01
2.447677456615604801e-03 7.517469544507369462e-03 8.825532420621350349e-01
2.475179450510162256e-03 5.844343481626536503e-03 8.819703880710313415e-01
2.502681444404719277e-03 4.466631511502499631e-03 8.820258502070202900e-01
2.530183438299276732e-03 3.411775503812766817e-03 8.815595036525301076e-01
2.557685432193834187e-03 3.008072481358735079e-03 8.808463896754128442e-01
2.585187426088391641e-03 6.058437378679509475e-03 8.808463896754128442e-01
2.612689419982948662e-03 8.168622529743069238e-03 8.807971171775758057e-01
2.640191413877506117e-03 1.125465002925250292e-02 8.806480547525870062e-01
2.667693407772063572e-03 1.559803560924431266e-02 8.806480547525871172e-01
2.695195401666621027e-03 2.185525503140027526e-02 8.805708475659649315e-01
2.722697395561178482e-03 2.764821006353804581e-02 8.803659651021260579e-01
2.750199389455735503e-03 3.794541680825991303e-02 8.802612304683001820e-01
2.777701383350292957e-03 4.928293063838559696e-02 8.804621542448209937e-01
2.805203377244850412e-03 6.115094785430277152e-02 8.801055010248530763e-01
2.832705371139407867e-03 7.172553039382531526e-02 8.796860756170064022e-01
2.860207365033964888e-03 7.963281051426249202e-02 8.804368808132079227e-01
2.887709358928522343e-03 8.389694586716839320e-02 8.810801344379384226e-01
2.915211352823079798e-03 8.544055103652822836e-02 8.814175408355381380e-01
2.942713346717637252e-03 8.440556672757047740e-02 8.819473238237454105e-01
