0.000000000000000000e+00 3.893742317259207136e-02 3.605480098436240510e+00
1.000333444481493750e-02 7.619911365967461936e-02 3.420256607618198608e+00
2.000666888962987500e-02 1.117352925400247471e-01 3.245266586457696167e+00
3.001000333444481250e-02 1.448938458306591459e-01 3.084115060287937915e+00
4.001333777925974999e-02 1.770243118607488508e-01 2.930502520012256529e+00
5.001667222407468749e-02 2.063559194045765655e-01 2.792915613692569465e+00
6.002000666888962499e-02 2.368174400136279778e-01 2.653141853207075407e+00
7.002334111370456249e-02 2.622143979640304545e-01 2.539342815410665644e+00
8.002667555851949999e-02 2.892596817990288338e-01 2.421187579605277307e+00
9.003001000333443749e-02 3.155302218262495129e-01 2.309676851023160893e+00
1.000333444481493750e-01 3.409610554649580849e-01 2.205034137326450150e+00
1.100366788929643125e-01 3.647016481928272991e-01 2.110479682818548142e+00
1.200400133377792500e-01 3.861298726239180690e-01 2.027882428855905417e+00
1.300433477825941875e-01 4.086347096732374506e-01 1.944082686769840862e+00
1.400466822274091250e-01 4.291418339682900873e-01 1.870466098758131190e+00
1.500500166722240625e-01 4.483077582741202272e-01 1.804121664923935553e+00
1.600533511170390000e-01 4.688131003387718820e-01 1.735860659383341886e+00
1.700566855618539375e-01 4.891650142554602176e-01 1.670979008952141909e+00
1.800600200066688750e-01 5.071481955027001831e-01 1.616095424784819823e+00
1.900633544514838125e-01 5.240435638183924549e-01 1.566675153008102006e+00
2.000666888962987500e-01 5.428373648893699555e-01 1.514195942628989711e+00
2.100700233411136875e-01 5.590500242508682494e-01 1.471076828332182229e+00
2.200733577859286250e-01 5.745741640260331184e-01 1.431691192938119972e+00
2.300766922307435625e-01 5.920619692526334354e-01 1.389588674533317691e+00
2.400800266755585000e-01 6.075259173162473880e-01 1.354387266709534909e+00
2.500833611203734375e-01 6.233339427674559063e-01 1.320397323809781254e+00
2.600866955651883750e-01 6.383148283178221583e-01 1.290068890482499286e+00
2.700900300100033125e-01 6.543019778741864245e-01 1.259746389715928006e+00
2.800933644548182500e-01 6.675315809595604444e-01 1.236263967842126776e+00
2.900966988996331875e-01 6.833490563622161007e-01 1.210118051512435455e+00
3.001000333444481250e-01 6.971065824883125872e-01 1.189098686893306889e+00
